dr2_source_id,dr3_source_id,angular_distance,magnitude_difference,ra,dec,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,radial_velocity,radial_velocity_error
2985448500643184896,2985448500643184896,0.08407405,-0.018789291,81.38639874904082,-13.597886580768689,0.071422145,0.067387775,0.2329940898980375,0.11239731,22.889502262525884,0.10163397,-22.606731058945417,0.098286495,17.962212,,
1505368857379439232,1505368857379439232,0.39296097,-0.035064697,212.01099528053896,43.962529534607484,0.21100628,0.25714338,0.24678804349868355,0.3096395,0.27429100589597244,0.26076922,5.91573845614589,0.32559776,19.861383,,
1456251169001507584,1456251169001507584,0.05841304,-0.026828766,204.2347889615424,30.523633060097264,0.09066762,0.07139666,0.05958197948278175,0.13428983,-0.8375383405806804,0.14637217,4.880704358387823,0.07784731,18.032467,,
3302517627978790784,3302517627978790784,0.21440023,-0.01240921,58.34463404645298,9.788731323858142,0.06608684,0.053715307,0.27764069954450704,0.07720888,13.0845796959872,0.08574262,-13.127003804012283,0.06931837,17.08093,,
3182771152330545152,3182771152330545152,0.20076339,-0.02885437,76.63555355432284,-9.206260592312947,0.15368946,0.13854308,-0.2218208927686041,0.25036067,21.112212045605474,0.21105345,-21.881756805227628,0.22216472,18.933628,,
2990877854701797888,2990877854701797888,0.12727052,-0.014831543,90.42092944433318,-17.40926502419216,0.041798633,0.05286352,0.276806521478763,0.065748006,23.658854064133646,0.05474636,-23.859317346392483,0.06006329,17.133112,,
1455844345403174016,1455844345403174016,0.084224835,-0.02775383,204.23491115089223,29.32509654312345,0.104600795,0.080049016,0.2890000836658229,0.13194042,-0.9943619958111694,0.1618982,5.059622783816636,0.093104236,18.333687,,
2918802226100396032,2918802226100396032,0.11049875,-0.019792557,101.85507097271375,-27.947755946263253,0.086222716,0.11132307,0.4502580740361162,0.1358641,21.972670274944285,0.11701151,-17.9124197766795,0.15054007,18.638382,,
2916935594654099712,2916935598955527424,0.023770489,-0.017036438,90.8434556236159,-22.398545486390866,0.044455186,0.07742444,0.23464095256352935,0.089061715,24.071415593518005,0.058417182,-22.149750117802263,0.094258904,17.770859,,
2967677373378985472,2967677373378985472,0.0644942,-0.01524353,86.33261064880098,-18.123829439050247,0.042477228,0.049741518,0.4177148125771149,0.06695738,24.458316317696372,0.061724197,-23.308742845371142,0.07049844,17.243563,,
58640189220402432,58640189220402432,0.1496005,-0.0040569305,47.22493060091032,17.60700114795444,0.09850564,0.08847025,-0.12220454190625665,0.11042371,10.034670815184137,0.11978909,-9.802405380419623,0.102932975,17.220287,,
3225017378367519232,3225017378367519232,0.047620337,-0.019086838,72.97813436538488,-3.384124338707198,0.10516814,0.07152466,0.12693264916969219,0.13463232,19.920839835262083,0.14055248,-21.093752988334547,0.12536743,18.115046,,
31456447850977536,31456447850977536,0.1498897,-0.013368607,47.41196166650706,16.133924376899124,0.0613024,0.048943322,0.4618551089473108,0.06650886,10.600899133294337,0.07949748,-9.588043728052357,0.06244057,16.830948,,
3496385266239278976,3496385266239278976,0.12773785,-0.03618622,190.19222407889137,-26.635246704051752,0.21204995,0.15948552,0.20281992210548158,0.2744936,-2.8890403361657913,0.31360492,1.992086547139618,0.22199899,19.037113,,
1633029475988441856,1633029475988441856,0.045189224,-0.026290894,264.51040006450506,65.84130834429779,0.15570316,0.18244359,-0.026991496012920113,0.17573565,4.2787603580172995,0.19113956,1.7335501951185839,0.21718809,19.077454,,
3496417912286695936,3496417912286695936,0.06439034,-0.01773262,189.3964327760122,-26.751179084239165,0.100060254,0.07326764,0.16116704877881016,0.11987609,-2.6876230499526867,0.13554172,1.7448563558966177,0.08282189,17.739317,,
2971248857726512128,2971248857726512128,0.09945608,-0.02107048,85.7305946015658,-15.797563088795751,0.11850211,0.12712146,0.2497024011947092,0.17088735,22.67449539986277,0.15693982,-22.79580399045409,0.16034411,18.695482,,
2917978004694480128,2917978004694480128,0.0946427,-0.014528275,90.97431945176845,-20.559593660892226,0.030686542,0.04950785,0.315597994904439,0.06083712,23.992162047801017,0.055465147,-22.320841411981313,0.06928736,17.106213,,
3678958794072858112,3678958798368972416,0.13557716,-0.015731812,193.89403704338335,-4.243276011786136,0.10137391,0.07634202,0.23842185300994517,0.113336995,-2.619241812003078,0.16091304,2.962894811495164,0.13245614,17.697601,,
1496589879802806528,1496589879802806528,0.07616886,-0.014095306,207.19110030093066,39.0497749607432,0.02779558,0.037137475,0.1435952005106015,0.05398927,-0.8114765224894651,0.03302573,5.93040986834036,0.047453098,16.754313,,
85259674966320512,85259674966320512,0.022935908,-0.016199112,42.867585844127454,20.9929268554451,0.15398508,0.12102451,0.2895369334519512,0.15701306,7.911253439967192,0.23524359,-7.4989066619795,0.15714167,18.096077,,
3283413643508855168,3283413643508855168,0.14558944,-0.01812172,63.90900197564153,3.217544117960853,0.13891156,0.10359446,0.6369221273677448,0.17645608,16.984498435298033,0.20460336,-17.662057937572857,0.1265548,18.202272,,
3496363825761763840,3496363825761763840,0.049253635,-0.030712128,189.57233651366025,-26.977240335151407,0.24480844,0.18176988,0.11052821152732213,0.29130793,-2.5976472347270825,0.37456435,2.013966182757489,0.21994069,19.395582,,
1505103084803276160,1505103084803276160,0.16294466,-0.03146553,213.96602017146148,44.9951016483345,0.15510233,0.1573042,0.17770991504748618,0.20549595,0.5779332505914818,0.19231662,5.523593009853977,0.18870445,19.206888,,
2918181822364292736,2918181822364292736,0.07352314,-0.015512466,89.17674482058618,-20.328541641102767,0.057217933,0.0831926,0.2303023088424489,0.1087681,24.152022710878697,0.090838104,-22.694617509313993,0.11404274,18.087936,,
3302347405538192768,3302347405538192768,0.0665376,-0.018692017,57.528327531769975,9.01861670794643,0.1157082,0.08898037,0.2520950558200653,0.13060078,13.553846156746463,0.14987859,-14.546522829168532,0.114754476,18.11472,,
1605837320778662528,1605837320778662528,0.05484589,-0.0472126,220.27424356326105,52.396357094389494,0.23276593,0.25686607,0.4497218335073871,0.27532572,1.3967814999488315,0.31066194,4.955525212366044,0.35946834,19.587534,,
1458262618153176192,1458262618149162112,2.683869,-0.030467987,207.35428940777567,32.74125255378474,0.12306488,0.11763596,,,,,,,18.95922,,
